title,genres,rating,coverImg,bookLink
Look Again,"['Mystery', 'Fiction']",3.88,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442935418i/5355136.jpg,https://www.goodreads.com/book/show/5355136-look-again
The Dark Days Club,"['Fantasy', 'Historical Fiction']",3.79,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1439928937i/15993203.jpg,https://www.goodreads.com/book/show/15993203-the-dark-days-club
The Maleficent Seven,"['Fantasy', 'Young Adult']",4.32,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354896305i/16119044.jpg,https://www.goodreads.com/book/show/16119044-the-maleficent-seven
Earth Girl,"['Young Adult', 'Science Fiction']",3.83,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330891351i/12962345.jpg,https://www.goodreads.com/book/show/12962345-earth-girl
Valhalla Rising,"['Fiction', 'Adventure']",3.97,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405182792i/198331.jpg,https://www.goodreads.com/book/show/198331.Valhalla_Rising
Curtsies & Conspiracies,"['Steampunk', 'Young Adult']",4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359660588i/15723286.jpg,https://www.goodreads.com/book/show/15723286-curtsies-conspiracies
Sparkling Cyanide,"['Mystery', 'Crime']",3.92,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1407930593i/212622.jpg,https://www.goodreads.com/book/show/212622.Sparkling_Cyanide
The Ordinary Princess,"['Fantasy', 'Childrens']",4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347430925i/674749.jpg,https://www.goodreads.com/book/show/674749.The_Ordinary_Princess
Lab Girl,"['Nonfiction', 'Science']",3.98,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441826687i/25733983.jpg,https://www.goodreads.com/book/show/25733983-lab-girl
"Death Note, Vol. 7: Zero","['Manga', 'Graphic Novels']",4.44,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442172576i/13621.jpg,https://www.goodreads.com/book/show/13621.Death_Note_Vol_7
Agnes Grey,"['Classics', 'Fiction']",3.71,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1677887628i/298230.jpg,https://www.goodreads.com/book/show/298230.Agnes_Grey
Letters from the Earth: Uncensored Writings,"['Fiction', 'Classics']",4.18,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1410132027i/37813.jpg,https://www.goodreads.com/book/show/37813.Letters_from_the_Earth
Love Bites,"['Romance', 'Paranormal Romance']",4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354343261i/38548.jpg,https://www.goodreads.com/book/show/38548.Love_Bites
The Doll People,"['Fantasy', 'Middle Grade']",4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1414349095i/268917.jpg,https://www.goodreads.com/book/show/268917.The_Doll_People
Fortune's Favorites,"['Historical Fiction', 'Fiction']",4.39,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1299311205i/182430.jpg,https://www.goodreads.com/book/show/182430.Fortune_s_Favorites
Ramona and Her Father,"['Childrens', 'Fiction']",4.05,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1638411218i/91247.jpg,https://www.goodreads.com/book/show/91247.Ramona_and_Her_Father
When It Happens,"['Young Adult', 'Romance']",3.74,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1268350521i/781046.jpg,https://www.goodreads.com/book/show/781046.When_It_Happens
The Beginning: Born at Midnight and Awake at Dawn,"['Fantasy', 'Young Adult']",4.50,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358260424i/16037338.jpg,https://www.goodreads.com/book/show/16037338-the-beginning
The Encyclopedia of the Dead,"['Short Stories', 'Fiction']",4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1626906719i/259655.jpg,https://www.goodreads.com/book/show/259655.The_Encyclopedia_of_the_Dead
Blackberry Wine,"['Fiction', 'Magical Realism']",3.83,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442203288i/15101.jpg,https://www.goodreads.com/book/show/15101.Blackberry_Wine
"Agent Zigzag","['History', 'Nonfiction']",4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320497271i/655627.jpg,https://www.goodreads.com/book/show/655627.Agent_Zigzag
Rooftoppers,"['Middle Grade', 'Historical Fiction']",4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1362952099i/17350491.jpg,https://www.goodreads.com/book/show/17350491-rooftoppers
Vicious,"['Romance', 'Contemporary']",3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1481945407i/30839185.jpg,https://www.goodreads.com/book/show/30839185-vicious
Utopia for Realists,"['Nonfiction', 'Politics']",4.22,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1618785125i/40876575.jpg,https://www.goodreads.com/book/show/40876575-utopia-for-realists
For We Are Many,"['Science Fiction', 'Fiction']",4.37,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1501817361i/33395557.jpg,https://www.goodreads.com/book/show/33395557-for-we-are-many
Tiger and the Robot,['Fiction'],4.38,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1482644471i/33560584.jpg,https://www.goodreads.com/book/show/33560584-tiger-and-the-robot
I Am Watching You,"['Mystery', 'Thriller']",3.98,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1503335237i/34914739.jpg,https://www.goodreads.com/book/show/34914739-i-am-watching-you
Jennifer Government,"['Fiction', 'Science Fiction']",3.67,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1632873651i/33356.jpg,https://www.goodreads.com/book/show/33356.Jennifer_Government
Alaska,"['Historical Fiction', 'Fiction']",4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1413750588i/42953.jpg,https://www.goodreads.com/book/show/42953.Alaska
Liberty and Tyranny: A Conservative Manifesto,"['Politics', 'Nonfiction']",4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347796649i/5641414.jpg,https://www.goodreads.com/book/show/5641414-liberty-and-tyranny
The Princes of Ireland,"['Historical Fiction', 'Fiction']",3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1463409215i/28867.jpg,https://www.goodreads.com/book/show/28867.The_Princes_of_Ireland
La ciudad de los prodigios,"['Fiction', 'Spanish Literature']",3.86,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1207901670i/87819.jpg,https://www.goodreads.com/book/show/87819.La_ciudad_de_los_prodigios
The Moomins and the Great Flood,"['Fantasy', 'Childrens']",4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1256923501i/3300083.jpg,https://www.goodreads.com/book/show/3300083-the-moomins-and-the-great-flood
The Last Stand of the Tin Can Sailors,"['History', 'Nonfiction']",4.34,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388202712i/5400.jpg,https://www.goodreads.com/book/show/5400.The_Last_Stand_of_the_Tin_Can_Sailors
Winning,"['Business', 'Leadership']",3.85,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1366775828i/866222.jpg,https://www.goodreads.com/book/show/866222.Winning
The Stonekeeper,"['Graphic Novels', 'Fantasy']",4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327866356i/1238684.jpg,https://www.goodreads.com/book/show/1238684.The_Stonekeeper
Talons of Power,"['Fantasy', 'Dragons']",4.52,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1468226830i/29550388.jpg,https://www.goodreads.com/book/show/29550388-talons-of-power
Tribe: On Homecoming and Belonging,"['Nonfiction', 'Psychology']",4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1532479315i/40940205.jpg,https://www.goodreads.com/book/show/40940205-tribe
Innocent in Death,"['Mystery', 'Romance']",4.40,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1425837557i/74033.jpg,https://www.goodreads.com/book/show/74033.Innocent_in_Death
"'night, Mother","['Plays', 'Drama']",3.91,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386748951i/50544.jpg,https://www.goodreads.com/book/show/50544._night_Mother
Girl in Hyacinth Blue,"['Historical Fiction', 'Fiction']",3.74,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1364742503i/321577.jpg,https://www.goodreads.com/book/show/321577.Girl_in_Hyacinth_Blue
How to Read a Book,"['Nonfiction', 'Self Help']",3.98,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1310993739i/567610.jpg,https://www.goodreads.com/book/show/567610.How_to_Read_a_Book
The Forest House,"['Fantasy', 'Fiction']",3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1319444215i/18892.jpg,https://www.goodreads.com/book/show/18892.The_Forest_House
Ice Station Zebra,"['Fiction', 'Thriller']",4.01,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1364039405i/149621.jpg,https://www.goodreads.com/book/show/149621.Ice_Station_Zebra
Rock Bottom,"['Romance', 'Contemporary Romance']",4.42,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385363364i/18943009.jpg,https://www.goodreads.com/book/show/18943009-rock-bottom
Thoughtful,"['Romance', 'New Adult']",4.23,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1413473998i/23200620.jpg,https://www.goodreads.com/book/show/23200620-thoughtful
Jackaby,"['Fantasy', 'Mystery']",3.83,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1410170969i/20312462.jpg,https://www.goodreads.com/book/show/20312462-jackaby
The Brass Verdict,"['Mystery', 'Fiction']",4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442889420i/2761626.jpg,https://www.goodreads.com/book/show/2761626-the-brass-verdict
Slow Brewing Tea,"['Fiction', 'Christian']",3.30,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1597776965i/55014950.jpg,https://www.goodreads.com/book/show/55014950-slow-brewing-tea
The Little Book of Hygge,"['Nonfiction', 'Self Help']",3.77,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1463433373i/30045683.jpg,https://www.goodreads.com/book/show/30045683-the-little-book-of-hygge
Death Note: Another Note,"['Manga', 'Mystery']",4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1472501211i/2021816.jpg,https://www.goodreads.com/book/show/2021816.Death_Note
Himnaríki og helvíti,"['Fiction', 'Historical Fiction']",4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1326661971i/7710085.jpg,https://www.goodreads.com/book/show/7710085-himnar-ki-og-helv-ti
Grit: The Power of Passion and Perseverance,"['Nonfiction', 'Psychology']",4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1632024090i/27213329.jpg,https://www.goodreads.com/book/show/27213329-grit
Kissing the Witch: Old Tales in New Skins,"['Short Stories', 'Fantasy']",3.88,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388201719i/44537.jpg,https://www.goodreads.com/book/show/44537.Kissing_the_Witch
Лавина,"['Bulgarian Literature', 'Fiction']",4.46,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1269641495i/6080071.jpg,https://www.goodreads.com/book/show/6080071
Me and Mr. Darcy,"['Chick Lit', 'Romance']",3.22,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320475974i/528710.jpg,https://www.goodreads.com/book/show/528710.Me_and_Mr_Darcy
The Girls' Guide to Hunting and Fishing,"['Fiction', 'Chick Lit']",3.36,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309210476i/33926.jpg,https://www.goodreads.com/book/show/33926.The_Girls_Guide_to_Hunting_and_Fishing
Stranger with My Face,"['Young Adult', 'Horror']",3.90,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348021085i/838768.jpg,https://www.goodreads.com/book/show/838768.Stranger_with_My_Face
Darkest Mercy,"['Fantasy', 'Young Adult']",4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1278717537i/6368611.jpg,https://www.goodreads.com/book/show/6368611-darkest-mercy
Blood Feud,"['Vampires', 'Young Adult']",4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1312046167i/7234801.jpg,https://www.goodreads.com/book/show/7234801-blood-feud
Sleepyhead,"['Crime', 'Mystery']",3.83,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1337889397i/482889.jpg,https://www.goodreads.com/book/show/482889.Sleepyhead
Once...,"['Horror', 'Fantasy']",3.73,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1312057509i/397862.jpg,https://www.goodreads.com/book/show/397862.Once_
A Great Deliverance,"['Mystery', 'Fiction']",4.04,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1422723527i/31374.jpg,https://www.goodreads.com/book/show/31374.A_Great_Deliverance
Moominvalley in November,"['Fantasy', 'Fiction']",4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1312008049i/79547.jpg,https://www.goodreads.com/book/show/79547.Moominvalley_in_November
Bloodlands: Europe Between Hitler and Stalin,"['History', 'Nonfiction']",4.38,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328843543i/6572270.jpg,https://www.goodreads.com/book/show/6572270-bloodlands
Min kamp 2,"['Fiction', 'Novels']",4.33,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1261942847i/7429046.jpg,https://www.goodreads.com/book/show/7429046-min-kamp-2
Nerve,"['Young Adult', 'Thriller']",3.30,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338287597i/13088498.jpg,https://www.goodreads.com/book/show/13088498-nerve
Waking Gods,"['Science Fiction', 'Fiction']",4.00,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1462736382i/30134847.jpg,https://www.goodreads.com/book/show/30134847-waking-gods
I Will Always Write Back,"['Nonfiction', 'Memoir']",4.39,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1415206347i/22875069.jpg,https://www.goodreads.com/book/show/22875069-i-will-always-write-back
The Immortals,"['Fantasy', 'Young Adult']",4.59,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1378735988i/153797.jpg,https://www.goodreads.com/book/show/153797.The_Immortals
Dark Life,"['Young Adult', 'Science Fiction']",3.90,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441847612i/7027735.jpg,https://www.goodreads.com/book/show/7027735-dark-life
Monster High,"['Fantasy', 'Young Adult']",3.69,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1279829873i/7823524.jpg,https://www.goodreads.com/book/show/7823524-monster-high
Carter Beats the Devil,"['Fiction', 'Historical Fiction']",4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1428327514i/4599.jpg,https://www.goodreads.com/book/show/4599.Carter_Beats_the_Devil
